,income
31229,False
11281,False
14955,False
31232,False
28658,False
20929,True
16980,False
31103,False
11510,True
5520,False
21548,False
31189,False
18031,True
11821,False
23199,False
2700,True
1700,True
13596,False
19157,False
6968,False
30299,True
16322,False
24527,False
6219,False
29283,False
86,True
29521,False
32451,True
23590,False
18978,False
27170,False
15346,False
17413,False
136,True
6972,True
25812,False
23408,False
11087,False
19238,False
15721,False
1200,False
6121,False
26147,False
15748,False
12127,False
25142,False
28617,True
14125,False
13622,False
6296,False
3927,False
14387,False
26489,True
30660,False
24852,False
3606,False
21225,False
2330,True
11707,False
2187,True
195,False
12356,False
21443,True
17186,False
15954,True
14638,False
2668,True
16625,False
18452,True
15195,False
2761,True
2032,True
17028,False
25500,False
5103,False
13652,False
1637,True
23936,False
8312,False
11173,True
30225,False
3074,True
25398,False
7296,False
3278,False
8003,False
26711,True
21354,False
27491,False
8326,False
23299,False
13516,False
7352,False
13450,True
10751,False
7829,False
16446,False
29011,False
7697,False
14427,True
31454,False
5668,False
27744,False
10659,False
17063,True
18425,False
8933,False
5307,False
28097,True
20025,False
25020,False
29963,False
19642,True
12855,True
18257,False
21128,True
26293,False
19296,False
11035,False
20411,False
5488,False
16678,False
8024,False
24170,True
10748,False
31369,True
23248,False
16873,True
25069,False
690,True
12013,False
16986,False
10103,False
1014,False
869,True
1993,True
10626,False
11949,True
14839,True
14924,False
10558,False
7610,True
5283,False
4370,False
26149,False
1361,True
26249,False
17910,False
25903,False
1629,True
12625,False
1551,True
20810,False
32062,False
17721,False
20285,False
21425,False
8252,False
10442,True
14631,True
31731,False
5039,False
18730,False
31427,True
21869,False
30727,False
5694,False
5119,False
21550,True
1134,False
24726,False
10996,False
24944,False
10278,False
10451,False
4017,False
10409,True
25640,False
2424,True
4138,False
12048,True
859,True
2962,False
24473,False
24648,False
2426,True
30181,False
30044,True
17748,False
7674,True
18163,False
19874,False
31193,True
18485,False
18202,True
16753,False
4937,False
10896,False
5285,False
8367,False
24351,False
23455,True
12905,False
2093,True
29957,False
11336,False
11683,False
7817,False
1920,True
82,True
23715,False
23688,True
17200,False
13318,False
28703,False
4396,True
8475,False
22508,False
20504,False
18845,False
30729,False
1813,True
1271,False
15226,False
25135,False
2994,False
30935,False
15674,False
15438,False
22793,False
30309,False
28704,False
2642,True
9280,False
27159,False
18689,False
28662,False
21562,False
4195,False
13032,False
23903,False
12768,False
12360,False
3849,False
32313,False
29868,False
16194,False
15253,True
19233,False
16193,False
26990,False
3554,False
18579,False
13237,True
2600,True
28095,True
22547,True
1518,False
31889,False
4117,False
22693,False
10825,False
5755,False
5633,False
8399,False
29550,True
31457,False
13065,False
27010,True
7162,False
22192,True
20186,False
14256,False
11737,False
15441,False
1988,True
25917,True
7737,False
16901,False
10561,False
22544,False
201,False
31089,True
22077,False
22745,True
25991,False
20840,False
19145,False
15166,False
22865,True
22295,False
23580,True
22931,False
4855,False
24028,False
30712,False
32059,True
22742,False
9741,False
12502,False
15950,True
18822,False
3765,False
28235,True
13452,False
6432,False
25027,False
7846,False
27513,False
12253,False
26049,False
30910,True
22724,True
21205,False
16402,False
19944,False
20335,True
16433,False
32396,False
887,True
6261,True
23620,False
6989,False
6043,False
10808,False
25092,True
19552,False
19333,False
1424,True
16523,False
26500,False
26954,False
15924,False
19581,False
21515,False
112,True
8160,False
30390,False
16199,False
4559,False
20979,False
28649,False
11442,True
21074,False
11254,False
24335,False
29097,False
8566,False
16311,False
19661,False
10758,False
20452,False
20792,True
17266,False
19477,True
26113,False
27051,False
16835,False
23646,False
3731,True
23640,False
30875,False
4986,False
20047,False
2763,True
25234,True
13794,False
29769,False
1855,True
15599,False
12812,False
999,False
389,True
11599,True
6426,True
17860,True
18624,True
10578,True
31184,False
8112,False
17376,False
23416,False
4997,False
20306,False
19356,False
23255,False
14211,False
31247,False
4796,False
4769,False
17677,False
32504,False
11065,False
4173,False
18919,True
31171,False
1907,True
24618,False
4946,False
8560,False
6033,True
7619,False
1151,False
17951,False
19555,False
29666,False
9689,False
7106,False
30676,False
20544,False
4287,False
2230,True
28067,False
174,True
18287,False
25675,True
8752,False
24126,False
3408,False
1538,True
2292,True
9523,False
1363,True
4357,False
21644,False
18504,True
18908,False
680,True
13050,False
28987,False
3664,True
18045,False
508,True
166,False
13689,True
29676,False
25582,False
31657,False
23749,False
1914,True
7263,False
31985,False
32158,False
23745,False
10728,False
1104,False
12067,False
2610,True
9944,True
5310,False
28326,False
11108,False
11156,False
22138,False
152,False
13422,False
29050,False
22063,True
2832,True
27128,False
32386,False
27389,False
3551,False
20106,False
28383,False
30154,False
12541,False
4538,False
14367,False
29585,False
10014,False
12278,False
28292,False
24847,True
15088,True
18375,False
31864,False
24885,False
5141,False
27127,False
11814,False
20195,True
30439,False
3450,False
20975,False
23736,False
16589,True
25711,True
23064,False
13156,False
2749,True
24881,False
18233,False
31066,True
26564,False
19624,False
12707,False
20466,False
19493,False
13131,True
12251,False
10179,False
22318,False
30922,False
5810,False
24959,True
5634,True
20691,True
11580,False
19540,False
13926,True
22918,False
31188,False
1380,False
30301,True
14901,False
25275,False
3832,False
30450,False
4776,False
24381,False
4276,False
32156,False
4958,True
31920,False
30871,False
16662,False
23155,False
7415,False
3252,False
27555,False
27056,False
31609,False
16673,True
19459,True
29399,True
28936,False
27714,False
14300,True
15523,False
14270,False
12327,True
11546,True
15639,True
25966,False
15042,False
14208,False
2468,True
29085,False
16654,False
20954,True
11757,False
13869,True
16998,False
9583,False
6696,False
20700,False
3180,False
28697,False
15089,False
17806,False
8275,False
9065,False
11030,False
28973,False
4557,False
7812,False
12839,False
6297,False
32321,False
27902,False
14534,True
32070,True
1132,False
10642,True
10521,False
27211,False
22626,False
28397,True
31226,False
2871,True
23807,False
12996,False
19164,True
26536,False
1772,True
10593,False
21904,True
25792,False
1913,True
14212,False
28225,False
9256,True
20170,True
12602,False
28118,False
14188,False
24729,False
15417,False
18545,False
19392,False
1105,False
28003,True
17076,False
28910,False
4956,False
8307,False
31640,True
20753,False
19149,False
20313,False
28485,False
3696,True
7778,False
27708,True
628,True
2451,True
27544,False
20208,False
30917,False
27228,False
32493,False
20127,False
2176,True
23073,True
25242,False
19702,False
27775,False
26037,False
23816,False
2787,True
12297,False
1196,False
18060,False
20331,True
7618,False
4444,False
11128,False
15514,True
31277,True
5722,False
30058,True
10695,False
30028,False
18753,False
4967,False
18601,False
24532,False
10410,False
19710,False
4009,False
15515,False
3583,False
32204,False
18020,False
20003,False
22601,False
18852,False
12424,True
8277,False
22620,True
22357,False
27377,False
3667,True
12474,False
21542,False
23978,False
23360,False
12782,False
10211,True
3423,False
10717,False
8199,False
18793,False
19596,False
30179,False
5366,False
17313,False
22977,False
2895,True
24820,True
14122,False
1296,False
3642,False
28072,False
27983,False
30562,False
25859,False
26577,False
25461,False
25445,False
32063,False
31768,False
8548,False
21642,True
5451,True
23544,False
10685,True
15449,False
7866,False
19127,False
32446,False
26466,False
12867,False
14607,False
9797,False
11755,False
13979,False
21342,False
9738,False
14385,False
26956,False
6474,False
24272,False
8811,False
492,True
11691,False
29156,False
1116,False
5637,False
5085,False
1757,True
11486,True
28058,False
31031,False
6353,False
22973,False
31074,False
32392,False
23941,True
27076,True
32530,False
21625,False
3644,False
19167,True
14350,False
12001,True
27966,False
27045,False
11185,True
1696,True
22069,False
2295,True
14794,False
14696,False
5939,False
24147,False
26628,False
30932,False
9968,False
11033,False
3313,True
21165,False
14824,False
24734,False
28139,False
9784,False
9915,False
23989,True
215,False
23091,False
1072,False
8682,False
31175,True
19867,False
7006,False
21486,True
13379,False
22983,False
20148,False
8652,False
22794,False
28377,False
13705,False
15384,False
25,False
31624,False
10601,False
7659,True
13401,True
5690,False
9744,False
31293,False
30286,False
23067,False
12721,False
9171,False
10847,False
26423,False
11908,False
630,True
24968,False
21607,True
30383,False
8707,False
28559,False
28579,False
6614,True
5243,False
1102,False
19660,False
21729,False
30756,False
2204,True
32213,False
24770,True
12903,False
25219,False
11477,False
11308,False
13767,False
15064,False
12512,False
27782,False
32548,False
18591,False
20936,False
20786,False
23779,False
20102,False
17356,False
20963,False
22900,False
14890,True
719,True
13839,False
6155,False
20093,False
19187,False
18950,False
4025,False
22582,False
8224,False
17908,False
20447,False
15493,True
26273,True
19176,False
16093,True
18606,False
5818,False
11956,False
3866,False
27730,False
2745,True
11867,False
10343,False
28431,True
11950,False
29439,True
19611,False
4214,False
20307,False
12096,False
26853,False
15193,False
19643,True
1401,True
25315,False
12828,True
24087,False
21363,False
3253,False
31179,False
19045,True
2158,True
8578,False
24472,False
17058,True
28437,True
7011,True
27943,False
10197,False
3841,False
18199,False
19557,False
20132,False
11849,False
2100,True
30631,False
23092,False
1673,True
10293,True
4213,False
26672,False
7480,True
17932,False
14562,True
28791,False
11515,False
8547,False
21568,False
17845,True
14823,True
16923,False
19604,True
25515,False
16363,True
22853,False
23554,False
14609,False
23814,False
31827,False
18135,False
20360,False
24737,False
18156,False
9388,False
10070,False
10860,False
18400,True
2005,True
20277,False
19621,True
20808,False
15887,False
15233,False
26654,False
13411,False
24972,False
27364,False
2257,True
27836,True
20456,False
5574,False
9083,False
31779,False
5355,False
24802,True
6093,True
7935,False
29345,False
1519,True
31472,False
1378,False
22056,False
25599,False
18971,True
15206,False
21807,False
22005,False
28975,False
13200,False
27433,False
32025,False
5842,True
7122,False
16211,False
12820,False
5832,False
9821,False
21272,False
12718,False
22288,False
522,False
24427,False
19991,False
25504,False
15372,False
234,True
12180,False
20180,True
6318,False
23478,False
11992,False
26586,False
30168,False
1948,True
6361,False
31610,False
30117,False
11684,False
22475,False
15927,False
27247,False
31098,False
2224,True
25682,False
31027,False
25394,False
15246,False
16209,False
5571,False
4523,False
5793,False
20616,True
5738,False
19008,False
4728,False
7818,True
8859,False
32428,False
22335,True
25464,False
15275,False
31859,True
2437,True
22440,False
14087,False
25393,False
22736,False
26917,False
11989,True
3167,True
18193,False
29339,False
23545,True
25840,False
21470,False
13752,False
24142,True
15920,False
14027,False
7016,False
13386,False
15998,False
12641,False
28787,False
4945,False
15649,False
12237,True
6046,False
9227,False
5585,False
23303,True
5590,False
23610,False
1228,False
18691,False
23230,False
13341,True
13333,False
14743,False
8244,False
28677,False
16237,False
6555,False
15373,False
12145,True
159,True
25235,False
26163,False
1589,True
32522,True
24035,False
15369,True
31719,False
5565,False
23071,False
7190,False
28290,True
10576,False
15061,False
25880,False
23864,False
13364,False
31390,False
1556,True
2828,True
436,True
22173,False
15592,True
32015,False
17972,True
23782,False
2780,True
3701,True
25626,False
5686,False
20349,False
4727,False
25549,False
17622,False
2951,False
26918,False
27855,False
2555,True
10350,False
31908,False
17881,False
12737,False
6465,False
7355,False
15717,False
7823,False
23931,False
24297,False
12449,True
26998,False
30182,False
15271,False
5185,False
22031,False
8549,False
5242,False
18514,False
2092,True
21793,False
10207,False
11948,False
187,True
31150,False
24322,False
20039,False
19810,False
28549,False
1381,False
28809,True
8605,False
23811,False
15743,False
21421,False
21281,False
11528,False
19559,False
15038,False
30090,False
30381,True
8448,False
11390,False
32400,False
7295,False
18619,False
8068,False
12935,True
9959,False
20620,False
29182,False
31174,False
28522,False
9764,False
24,False
3363,False
1088,False
12866,False
10886,False
25117,True
11590,False
31209,False
19225,False
10503,False
23921,False
12306,False
32142,True
23854,False
31478,False
20536,False
25885,False
17079,True
15906,True
31250,False
11944,True
6337,False
17611,False
18383,True
276,False
12413,False
28428,False
22313,False
19337,False
20021,False
3906,False
21162,False
5845,False
32076,True
20501,False
29231,False
1137,False
19151,False
24566,True
26910,False
18108,False
24045,False
25518,False
13324,False
23364,False
2490,True
21826,False
16165,False
7742,True
14482,False
13127,False
3935,False
15072,False
2384,True
8016,False
7084,False
16499,False
1863,True
15688,False
27134,False
19503,False
20642,False
364,True
9094,True
19203,True
28472,False
28249,True
18354,False
21083,False
3802,False
15309,False
22452,False
3536,False
3825,False
6642,False
30335,False
12991,False
18330,False
20878,False
28487,False
13527,False
24509,False
26186,False
7269,False
28802,False
7929,False
12982,False
7166,False
12869,False
23347,True
5867,False
27243,True
4761,False
26770,True
882,True
13893,False
30632,False
557,True
1960,True
13331,False
1207,False
25552,False
7684,False
16859,False
26086,False
22922,False
12021,False
10485,False
19595,False
3630,False
1708,True
29618,False
24842,False
1140,False
19546,False
6207,True
29915,False
20114,False
26485,False
28659,False
2660,False
25232,True
14852,True
1307,False
18951,False
16212,False
25574,False
12452,False
19218,False
6905,False
11927,False
14072,False
9429,True
2151,True
24401,False
20219,False
32071,False
22800,False
29556,False
13283,False
26762,False
25710,False
5004,False
23010,False
15996,True
25879,False
1627,True
19840,False
9714,False
21315,False
358,True
138,False
8491,False
26132,False
16766,False
11181,False
340,False
4857,False
31440,True
27756,True
17823,False
9569,True
13865,True
17330,False
10582,False
5498,False
21300,False
8556,False
10913,False
1932,True
2352,True
15848,True
3236,False
31750,True
12355,False
9493,False
29656,False
3807,False
31292,False
1936,True
5619,False
14973,False
20538,False
25372,False
18800,False
28524,False
6139,False
785,True
23173,False
27734,False
8036,False
8315,False
31709,False
22052,False
18556,False
2169,True
23012,False
20393,False
20724,False
17294,False
22652,False
14138,False
18693,False
26417,False
11826,False
25833,False
16346,False
6591,False
4458,False
14325,True
7597,False
9370,False
28589,False
31502,False
4652,False
22602,False
442,True
19799,False
9591,False
30510,False
28542,False
9649,False
28864,False
5744,False
15747,False
17438,False
15845,False
27851,False
31544,False
20083,False
11951,False
929,False
31221,False
22852,False
8767,False
18213,False
11120,False
14730,False
11738,False
13790,False
31108,False
21930,False
29415,False
2011,True
17297,False
7611,False
19657,True
16028,False
28618,False
32217,True
18990,True
27840,False
21312,False
26167,True
6564,False
29418,True
16390,False
11172,True
7835,False
22967,False
3361,False
12966,False
10135,False
31534,False
18019,False
1141,False
30268,False
30481,False
15007,False
15434,False
16743,False
18454,False
3134,False
21544,False
6990,False
19627,False
29649,False
18626,False
17858,False
1823,True
10081,False
28011,True
3259,False
10213,False
4020,False
30666,False
24950,False
3500,False
2658,False
22947,True
17514,False
13749,False
10516,False
1819,True
7461,False
5624,True
17815,True
29460,True
7064,False
20702,False
9342,False
12336,False
4669,False
9428,False
5476,False
32295,False
30565,False
15670,False
1856,True
2282,True
30795,False
20392,False
13392,False
22785,True
6439,False
27997,True
6031,True
386,True
1628,True
11777,False
27290,True
27077,True
30224,False
31486,False
13851,False
7718,False
7544,False
11381,False
4658,False
12497,False
9101,False
30359,False
10058,False
1842,True
18881,False
16585,True
29224,True
3868,False
5054,False
5889,False
14376,False
19086,False
24306,False
31005,False
16715,False
3808,False
29448,True
935,True
10651,False
1774,True
28933,False
24995,False
27262,False
3744,True
17373,False
5443,True
29767,False
13969,False
23377,False
1875,True
22190,True
3760,False
30438,False
22958,False
3052,True
20125,True
13654,True
24749,False
13146,False
30466,True
4615,False
15812,False
3321,True
29564,True
22630,False
27948,False
22432,False
3311,True
28760,False
30420,True
28922,False
31577,False
27580,False
12743,False
12871,False
11595,True
8210,True
28267,False
11431,False
20012,False
20013,True
26750,False
17740,False
21386,True
16018,True
1517,False
30996,False
22207,False
4492,False
22054,False
3112,False
16566,False
16294,False
11834,True
2866,True
26388,False
855,True
29936,False
4912,False
13860,False
5463,False
18184,True
22760,False
27005,False
5482,False
12605,False
29765,False
18352,False
3828,False
29427,False
4697,False
15200,False
4987,False
4650,False
17543,False
25789,False
30546,False
17709,False
10288,False
21477,False
21180,False
6796,False
5808,False
32350,True
17839,False
5410,False
8333,False
2800,True
9836,False
10332,False
12728,False
24000,False
30872,True
13778,False
7815,False
4378,False
8921,True
21259,False
6716,False
26512,False
20120,False
2261,True
7429,False
20389,False
9302,True
30916,False
11190,True
18778,True
17569,False
2007,True
193,True
13803,False
30788,False
8770,False
16300,False
21909,True
771,True
10587,False
17862,False
18230,False
12466,False
20124,False
29153,False
24370,True
14868,False
14567,False
16789,False
31826,False
26649,True
32094,True
10088,False
16910,False
6317,False
11851,True
6581,True
26955,False
1447,False
342,False
23852,True
13319,True
11328,False
27103,False
17111,False
20961,False
9168,False
25634,False
31013,False
19900,False
7368,False
2044,True
7156,False
16288,False
7851,False
10178,True
12132,False
25875,False
13615,False
17732,False
17044,False
1492,False
29506,False
778,True
21538,False
26891,False
9885,False
18863,False
9277,True
2524,True
23567,True
21174,False
5374,False
19582,False
22101,False
28457,False
31118,False
16232,False
14849,True
17371,False
8259,False
29239,False
40,True
26845,False
29861,False
11240,False
18146,False
29775,False
14424,False
11639,False
6816,False
26943,True
28583,False
29450,False
10704,False
19107,True
14140,False
1460,False
30201,False
25719,False
4493,False
23539,False
28576,True
13074,False
17915,False
13686,False
13947,False
11002,True
15432,False
7230,True
28365,False
15686,False
10412,False
5075,True
26907,False
24264,False
21778,False
9641,False
30166,False
29976,True
24173,False
31512,False
4088,False
18351,True
21141,False
30621,False
14949,False
4249,False
23383,False
16807,True
31401,False
10096,False
31774,False
22010,False
12109,True
6142,False
5661,True
13970,False
28194,False
15037,False
9031,False
20980,False
2659,False
141,False
2597,True
6701,False
15223,False
17761,False
20058,False
26042,False
32393,False
22746,False
7418,False
21125,True
28384,False
17522,False
10449,True
23758,False
18171,True
12130,False
29221,False
21030,False
23952,False
16843,False
22499,False
16013,False
8179,False
11565,False
17332,False
28276,False
9528,False
6370,False
4628,False
23742,False
14478,False
22309,False
22424,True
441,True
23043,True
9794,False
26814,False
25215,False
9046,False
3830,False
31603,False
22528,False
31042,False
6344,False
29700,True
1958,True
25646,False
155,False
10487,True
31215,False
4578,True
1089,False
22433,False
27516,False
31212,False
12576,False
9122,True
7950,False
11101,False
18058,False
23147,False
29846,True
6416,False
16021,False
9087,False
11439,False
18710,False
7096,False
1098,False
5433,False
13230,False
6450,False
12328,False
10785,False
18099,False
26274,True
25556,False
24765,True
25817,False
20215,True
22683,True
3348,True
4079,False
9177,False
26397,False
31524,False
587,True
9346,False
13269,False
13537,False
28944,False
10964,False
31801,False
26475,False
13675,False
19374,False
21953,False
28985,False
16299,False
645,True
11749,False
9587,False
16648,False
11739,False
15036,False
226,False
23172,False
27645,False
30093,False
26515,False
3864,False
26819,False
10592,False
22658,False
30395,False
32243,False
16154,True
20095,False
8438,False
26170,False
1529,True
29536,False
923,False
28890,True
23713,False
20748,False
17053,True
19988,False
21492,True
10102,True
30967,True
21632,False
7183,False
12150,False
30838,True
27272,False
2591,True
5906,False
26357,True
22893,False
11205,False
7133,True
2307,True
25188,False
20074,True
17071,False
14203,True
612,True
23551,False
21494,False
19584,False
26843,False
11168,False
6629,True
4135,False
1898,True
13937,False
282,False
258,False
11116,False
31656,False
4943,False
19206,False
14721,False
11531,False
19909,True
6971,False
14889,True
13521,False
5223,False
2285,True
22447,False
8078,True
21038,False
21384,False
6710,False
31493,False
25060,False
10403,True
21800,False
475,True
18939,False
24471,False
16391,True
28233,False
6411,False
2551,True
6852,True
5546,False
13489,False
18810,False
23128,False
26390,False
29370,False
31971,False
18658,False
9203,False
17961,True
23648,False
25643,False
10183,True
20354,False
13565,True
22263,False
16280,False
29918,False
21360,False
7193,False
20251,False
18489,False
6823,False
27624,True
23932,True
31370,False
781,True
14939,False
32310,False
18133,True
10983,False
6519,False
5774,False
13171,False
9283,False
9369,True
31210,False
18708,False
10271,True
5055,False
10800,False
30983,False
26866,False
1727,True
16994,False
16009,False
4666,False
21797,False
24487,False
24558,False
8535,False
27733,True
3750,True
12924,False
12722,True
11407,False
97,True
23369,False
3137,False
13368,False
14357,False
17921,False
28164,False
13140,False
15177,False
3648,False
10849,False
28891,False
17901,False
1633,True
21008,True
12464,False
11861,False
22950,False
32139,True
18474,False
23481,False
6171,True
7521,False
572,True
9879,False
31077,False
19446,False
597,True
15352,False
23017,False
31660,False
24259,True
7345,False
6304,True
29220,False
31681,False
16376,True
32331,False
22360,False
24946,False
18322,False
29875,False
24484,False
1753,True
20054,False
28228,False
29227,False
18745,False
20644,False
5432,False
22669,True
13183,False
28938,False
31717,False
11929,True
28860,False
30174,False
9135,False
30611,False
21975,False
1171,False
15562,True
7927,False
31395,False
30826,True
25998,False
27717,False
31851,False
29324,False
14531,True
15892,False
31225,False
17258,False
18681,False
31456,False
2643,True
26295,False
5347,False
9032,False
22059,False
16965,False
204,False
7896,False
9833,False
2014,True
27829,True
28047,False
17289,False
17015,False
8461,False
19675,True
1974,True
162,False
4998,False
29606,False
9557,False
30536,False
4713,False
9067,False
1431,False
15261,False
23252,False
12835,False
13975,True
31182,False
7710,False
7736,False
4283,False
7531,False
14139,False
17069,False
13493,False
27432,True
10053,False
10851,False
3384,False
2839,True
29386,False
29766,False
23846,False
15078,True
19715,False
26201,False
15941,False
10595,True
22788,False
25279,False
15433,False
2096,True
10195,False
29880,False
7999,False
30334,False
5017,False
25122,False
17833,False
28562,False
23284,True
18994,False
18284,False
24570,False
20304,True
2757,True
6397,True
10077,False
28272,False
13930,False
30374,True
14082,False
2097,True
8329,False
25075,False
22008,False
9028,False
3471,False
12889,False
14472,True
16230,False
24650,True
18555,True
18509,False
1733,True
24974,False
18394,False
32226,True
1283,False
12485,False
27024,True
12448,False
10028,True
21621,False
1019,False
16184,False
30039,False
9518,False
27386,False
25051,True
19194,True
17520,False
1651,True
830,True
1169,False
10720,True
25782,True
6256,True
29242,True
5469,False
16044,False
30492,False
10258,False
16063,False
17251,True
11166,False
31644,True
5093,False
21817,True
541,True
9324,False
17047,False
12693,False
22738,False
31507,True
3390,False
12080,True
11154,False
28731,False
27835,False
14226,False
16977,True
16029,False
32456,False
10775,True
11005,False
3959,False
31403,False
6643,True
23225,False
20815,False
16100,False
16087,False
3586,False
29298,False
2563,True
10822,False
27766,False
31488,False
28984,False
5036,False
1080,False
28859,False
5891,False
26661,False
14537,True
27028,True
21350,False
2023,True
13109,False
30931,True
7909,False
30480,False
23705,False
16610,True
1013,False
14871,True
18313,False
9235,False
5251,True
9596,True
2179,True
17081,False
17508,False
23762,False
12087,False
21573,False
5110,True
24286,False
1778,True
29115,False
19018,True
15379,False
23928,False
7604,False
19873,False
13944,False
17421,True
26832,False
29470,False
32465,True
24889,False
19033,False
10473,False
14933,False
19363,False
18931,False
5132,False
2159,True
11329,False
25498,False
14042,False
14566,False
6445,False
3967,False
1428,False
3081,True
2520,True
11754,False
24417,False
10047,False
30314,False
29457,False
6019,False
16832,False
16898,False
25860,False
22379,True
22656,False
3727,False
23737,True
8553,False
22663,False
30850,False
23679,False
9496,False
6251,False
5926,False
18844,False
16406,False
18450,False
18037,False
8894,False
8706,True
27319,False
1376,False
1724,True
27044,True
3754,True
10517,False
25036,False
20567,False
30995,False
4082,False
26062,False
11870,False
29978,False
24858,False
22963,False
20942,False
12500,False
13057,False
19921,True
16140,False
29831,False
23387,False
10773,False
25944,False
20714,False
25237,False
25173,False
28927,False
9951,False
14571,False
17030,True
22765,False
23911,True
32074,False
14215,False
15997,False
27284,False
7165,False
28044,False
29126,False
24081,False
11182,False
31621,True
4875,False
10736,False
30235,False
15990,False
21725,False
30130,True
12258,False
28564,False
23415,False
18544,True
685,True
29113,False
11435,False
29992,False
14291,False
2461,True
12275,False
27413,False
11889,False
7128,False
16377,False
22651,False
21325,False
5946,True
4583,False
22168,False
12232,True
26806,False
23953,True
25511,False
26896,False
13070,False
16905,True
25098,False
30604,False
30840,False
3983,False
14686,False
6303,False
9908,False
780,True
26997,False
17153,False
21991,False
5978,False
25227,False
20131,True
2196,True
14089,False
24945,False
32374,False
20669,True
28790,True
24953,False
29833,False
26792,False
9832,False
26189,False
6979,False
18211,True
11824,False
25538,True
31707,True
19393,False
2376,True
24935,False
20223,False
31698,False
17630,False
23888,False
11483,False
6511,False
13279,False
28270,False
31202,False
14473,False
5439,False
10759,False
27999,False
26613,False
6493,False
8964,False
27065,False
28138,False
25138,False
31833,False
5510,False
5330,False
29392,False
4531,False
9866,True
15587,False
16749,True
10142,False
12089,True
28903,True
22804,False
16531,False
18052,True
11280,False
30689,False
24034,False
24983,False
28082,False
7788,False
3456,False
28758,False
28152,False
19655,False
4940,False
9223,True
26724,False
22614,False
30792,False
14916,False
23724,False
25431,False
20310,False
7099,False
8080,True
16462,False
23472,False
18631,False
29607,False
30210,False
32477,False
31935,False
29668,False
23835,False
25364,False
18663,True
24507,False
28671,True
20281,False
29260,False
23561,False
9312,False
6172,True
3631,False
16955,False
6272,False
25000,False
392,True
3191,False
16,True
20584,False
19056,True
31838,False
22548,False
27177,True
19877,False
26035,False
30023,False
30098,False
7394,True
21223,False
593,True
28411,False
4719,False
25121,True
5827,False
10749,False
24345,False
28854,True
22271,False
18739,False
22420,True
4798,False
10634,False
4795,False
20976,False
11234,False
8656,False
163,False
671,True
31670,False
14308,False
32208,False
16052,False
23764,True
14828,False
24817,False
26585,False
22740,False
27660,False
25476,False
5542,False
22391,True
7993,True
24022,False
23177,False
10900,False
7758,False
4837,True
18677,False
6548,False
24282,False
4481,False
29181,False
3716,True
10837,False
6140,False
9956,False
1549,True
27605,False
26715,False
14818,False
18428,True
767,True
5693,False
24254,False
9700,False
32416,False
24241,False
19686,False
4517,False
12411,False
31083,False
32163,False
3292,True
9011,True
1403,False
1382,False
10340,True
23312,False
22055,False
1638,True
14083,False
8800,False
23291,True
24975,False
6406,False
9074,False
28141,True
31653,True
17563,False
5448,False
28820,True
12168,False
26706,False
5078,False
25032,False
21559,False
26526,False
13564,False
17073,False
3850,False
22909,False
21121,False
6488,False
10145,False
13828,True
7154,True
29907,False
6610,False
27286,False
5179,False
30227,False
20733,True
12330,True
18268,False
19103,False
31567,False
2494,True
22331,True
19420,False
22161,False
28179,False
845,True
8734,False
11916,False
28763,False
11871,False
12415,True
7967,False
23563,True
7340,False
13891,True
30965,False
29657,False
7137,False
2964,False
15751,False
18913,False
15476,False
5772,False
17432,False
23429,False
18344,False
2530,True
11138,False
32559,False
14716,False
8429,False
4917,True
25709,False
5901,False
8286,False
20643,False
30194,True
26561,False
5656,True
28937,True
16127,False
22481,False
5907,False
7373,False
19362,False
30714,False
31453,True
6721,False
24226,False
31382,False
12686,False
8264,False
7693,False
28495,False
19522,False
8325,False
32448,False
12265,False
27863,True
11421,False
1826,True
21932,False
25169,False
27301,False
12329,False
560,True
4107,False
29161,False
24819,False
5435,False
4437,False
10382,False
24981,False
17826,False
24837,False
4406,True
31817,False
18073,False
23958,True
9917,True
30944,False
22346,False
18880,False
15096,False
2817,True
16724,False
18792,False
26177,False
29790,False
5782,False
20960,False
16163,False
20109,False
32478,False
19169,False
9715,False
10699,False
31604,False
17396,False
21664,False
4895,False
26342,False
32449,True
23505,False
22933,False
20421,False
30053,False
148,False
16669,False
18752,True
8555,False
28519,False
22483,False
26116,False
29301,False
15463,False
23154,False
4443,True
7446,True
236,True
15901,False
31913,False
10754,False
7123,False
31057,False
10123,True
13711,False
29328,False
3083,True
27535,False
26678,False
632,True
23197,False
18877,False
2665,True
30052,True
28982,False
25592,False
29908,False
10526,False
15836,True
10060,False
14788,False
28195,False
12075,True
30012,False
20595,False
14109,False
9686,False
26977,False
20258,True
25808,False
27237,False
19201,False
29616,False
31830,True
5249,True
8533,False
7426,True
12345,False
30256,False
7979,False
27637,False
31294,False
26161,False
1735,True
23781,False
27399,False
14484,False
4255,False
29652,False
2475,True
10756,False
32531,False
3713,True
6704,False
18188,False
17091,True
27622,False
31278,True
5189,False
30431,True
21856,False
16456,False
14210,False
7843,False
12640,False
14052,False
13031,False
32018,False
21485,False
6764,False
25766,False
10793,False
1125,False
17625,False
32136,False
31674,False
18733,False
29371,False
11543,False
22986,False
28584,True
23164,False
26153,False
28482,False
28305,False
4358,False
14114,False
17727,False
32538,False
21400,False
7421,False
25016,False
6652,False
17484,False
27213,False
9160,False
25225,False
26122,True
23711,False
7622,False
987,True
27042,True
16014,False
2852,True
11695,True
8853,False
16336,False
14996,False
17014,False
